# # category min lower median upper max
# 1   1.5 2   2.4 4   6.
# 2   1.5 3   3.5 4   5.5
# 3   4.5 5   5.5 6   6.5
# 4   3.7 4.5     5.0 5.5 6.1
# 5   3.1 3.5 4.2     5   6.1
# 6   1   4   5.0 6       9
# 7   4   4   4.8 6       6.1
# 8   4   5   5.1 6       6.1
# 9   1.5 2   2.4 3   3.5
# 10  2.7 3   3.5 4   4.3
#    min     lower            median           upper            max 
#C3  -6.1    -5.66628549524   -5.50028235294   -5.31349960278    -4.3   
#C2  -6.9    -6.3793330375    -6.0992          -5.80879938       -5.3   
#C1  -7.2    -6.825449773     -6.59919642857   -6.38236557589    -5.7   
#A   -7.2    -6.63769702763   -6.59855487805   -6.32437446932    -5.7   
#T1  -6.3    -5.9864997625    -5.70072         -5.540999425      -5.1   
#T2  -6.5    -6.06520514911   -5.800740625     -5.61777842404    -4.6   
#T3  -5.7    -4.967399445     -4.79922857143   -4.63574919375    -4.5   
#
1  -6.1    -5.66628549524   -5.50028235294   -5.31349960278    -4.3   
2  -6.9    -6.3793330375    -6.0992          -5.80879938       -5.3   
3  -7.2    -6.825449773     -6.59919642857   -6.38236557589    -5.7   
4  -7.2    -6.63769702763   -6.59855487805   -6.32437446932    -5.7   
5  -6.3    -5.9864997625    -5.70072         -5.540999425      -5.1   
6  -6.5    -6.06520514911   -5.800740625     -5.61777842404    -4.6   
7  -5.7    -4.967399445     -4.79922857143   -4.63574919375    -4.5   

